TransactionID,TransactionAmt,TransactionDT,ProductCD,UserID,Merchant,CardNumber,BINNumber,CardNetwork,CardTier,CardType,PhoneNumbers,UserRegion,OrderRegion,ReceiverRegion,Distance,SenderEmail,MerchantEmail,DeviceType,DeviceInfo,DaysSinceLastTransac,SameCardDaysDiff,SameAddressDaysDiff,SameMerchantEmailDaysDiff,SameDeviceTypeDaysDiff,DeviceMatching,DeviceMismatch,RegionMismatch,TransactionConsistency,TransactionCount,UniqueMerchants,SameOrderRegionCount,SameDeviceCount,UniqueOrderRegion,TransactionTimeSlot,HourWithinTimeSlot,TransactionWeekday,AvgTransactionInterval,TransactionAmountVariance,TransactionRatio,MedianTransactionAmount,AvgTransactionAmtIn24Hrs,TransactionVelocity,TimingAnomaly,RegionAnomaly,HourlyTransactionCount,isFraud
21531,230.64,2024-10-03 16:45:47,Consumable,1033,MilkBasket,4253154759599906,425315,Rupay,Black,Debit,+91 7415718010,Yadgir,Mangaluru,Shivamogga,141.66,kavita@outlook.co.in,consumable@milkbasket.com,desktop,Windows,69.0,69.0,0.0,0.0,69.0,1,0,1,0,1,4,1,4.0,4,3,0,2,1,6,3,8,2,0,1,0,1,0
14380,412.61,2024-10-03 17:13:38,Wallet,1426,Flipkart,4297251065065347,429725,Visa,Silver,Debit,+91 7509189048,Ballari,Mysuru,Mysuru,27.88,pooja@yahoo.co.in,wallet@flipkart.com,mobile,Huawei,1.0,57.0,61.0,247.0,57.0,1,0,1,0,1,10,1,6.0,6,1,3,3,0,7,5,4,2,0,0,0,1,0
17514,360.91,2024-10-03 17:33:02,Consumable,1744,MilkBasket,4687097483088108,468709,Mastercard,Black,Debit,+91 8731641873,Bengaluru Urban,Bengaluru Urban,Vijayapura,472.36,amit@aol.in,consumable@milkbasket.com,mobile,iOS Device,32.0,32.0,32.0,129.0,32.0,1,0,1,0,9,11,9,7.0,3,1,3,3,0,4,5,5,2,0,1,1,1,0
15525,204.95,2024-10-03 17:51:33,Retail,1542,Myntra,4792166650626875,479216,Visa,Platinum,Debit,+91 8883032053,Bengaluru Urban,Mysuru,Bengaluru Urban,127.9,sonia@yahoo.co.in,retail@myntra.com,mobile,,42.0,42.0,145.0,58.0,42.0,0,0,0,0,1,5,1,,3,1,3,3,2,3,4,4,1,0,1,1,1,0
18882,186.6,2024-10-03 18:34:47,Wallet,1882,Swiggy Instamart,4231122296725802,423112,Visa,Silver,Credit,+91 8801125176,Mysuru,Bengaluru Urban,Kalaburagi,488.59,,wallet@swiggyinstamart.com,mobile,Samsung,2.0,202.0,26.0,79.0,202.0,1,0,1,0,1,3,1,10.0,2,2,0,3,2,2,5,6,1,0,1,1,1,0
21068,190.16,2024-10-03 18:59:47,Wallet,1882,Swiggy Instamart,4231122296725802,423112,Visa,Silver,Credit,+91 8801125176,Mysuru,Bengaluru Urban,Kalaburagi,488.59,,wallet@swiggyinstamart.com,mobile,Samsung,2.0,202.0,26.0,79.0,202.0,1,0,1,0,1,3,1,10.0,2,2,0,3,2,2,5,6,1,0,1,1,1,0
18484,31.08,2024-10-03 19:03:43,Wallet,1841,Zomato,4535508439752252,453550,Mastercard,Silver,Credit,+91 7283851113,Chikkaballapur,Chikkaballapur,Bengaluru Urban,53.2,pooja@aol.in,wallet@zomato.com,mobile,Redmi,27.0,27.0,27.0,172.0,27.0,1,0,1,0,6,6,7,9.0,2,2,1,3,1,1,1,0,0,0,1,0,1,1
20336,164.3,2024-10-03 20:12:29,Consumable,1456,Zepto,4977030988477939,497703,American Express,Platinum,Debit,+91 8110834712,Kodagu,Kodagu,Kodagu,69.73,ravi@indiatimes.com,consumable@zepto.com,desktop,,17.0,17.0,172.0,17.0,17.0,0,0,0,0,4,8,4,,6,2,2,2,0,3,3,4,1,0,1,0,1,0
12336,131.83,2024-10-03 20:20:13,Retail,1227,Tata Cliq,4851737435224893,485173,American Express,Platinum,Debit,+91 9313887464,Hubli-Dharwad,Bengaluru Urban,Kalaburagi,488.59,meena@aol.in,retail@tatacliq.com,desktop,Windows,49.0,49.0,196.0,37.0,196.0,0,0,1,0,2,6,2,3.0,3,2,2,3,1,0,5,1,1,0,1,1,1,0
16028,247.29,2024-10-03 22:27:04,Wallet,1595,Amazon,4245973802793419,424597,Visa,Platinum,Debit,+91 8858676398,Udupi,Udupi,Udupi,49.03,suresh@rediffmail.com,wallet@amazon.com,mobile,Poco,20.0,20.0,20.0,39.0,20.0,1,0,0,0,4,5,5,3.0,2,3,0,3,2,8,3,7,2,0,1,0,1,0
11767,201.24,2024-10-04 00:30:37,Wallet,1172,BigBasket,4964806853765143,496480,Visa,Silver,Debit,+91 7377485940,Bengaluru Urban,Bengaluru Urban,Shivamogga,243.53,,wallet@bigbasket.com,mobile,Samsung,16.0,16.0,16.0,0.0,0.0,0,0,1,0,5,7,8,1.0,4,3,2,4,1,7,3,6,1,0,1,1,1,0
13237,227.2,2024-10-04 02:59:48,Household,1315,Godrej Interio,4269362344364684,426936,Visa,Black,Credit,+91 9200531449,Chikkamagaluru,Ballari,Udupi,308.07,meena@rediffmail.com,household@godrejinterio.com,mobile,,22.0,22.0,0.0,0.0,117.0,0,1,1,1,1,4,1,,4,4,0,4,2,3,5,1,2,0,1,0,1,1
21796,197.88,2024-10-04 03:14:37,Wallet,1172,BigBasket,4964806853765143,496480,Visa,Silver,Debit,+91 7377485940,Bengaluru Urban,Bengaluru Urban,Shivamogga,243.53,,wallet@bigbasket.com,mobile,Samsung,16.0,16.0,16.0,0.0,0.0,0,0,1,0,5,7,8,1.0,4,3,2,4,1,7,3,6,1,0,1,1,1,0
13145,419.89,2024-10-04 04:28:44,Wallet,1305,Wallet_Merchant01,4228523129953831,422852,Visa,Gold,Debit,+91 7149939060,Udupi,Udupi,Mysuru,236.2,kiran@rediffmail.com,wallet@wallet_merchant01.com,desktop,,35.0,125.0,25.0,0.0,13.0,0,0,1,0,2,3,5,,2,4,2,4,2,5,5,8,2,0,1,1,1,0
19633,206.62,2024-10-04 05:20:40,Retail,1956,Meesho,4873263960612083,487326,Rupay,Platinum,Debit,+91 9554186541,Bengaluru Urban,Mangaluru,Mangaluru,67.19,rajesh@outlook.co.in,retail@meesho.com,desktop,Linux,146.0,169.0,59.0,4.0,22.0,0,1,1,0,1,3,1,1.0,3,4,3,4,2,8,3,6,1,0,1,0,1,0
15694,40.64,2024-10-04 05:33:21,Consumable,1559,Blinkit,4447054664703501,444705,Visa,Silver,Prepaid,+91 9846304404,Mysuru,Mysuru,Bengaluru Urban,127.9,,consumable@blinkit.com,,MacOS,11.0,11.0,11.0,0.0,,0,1,1,0,8,10,8,,4,4,3,4,0,2,1,2,0,0,0,0,1,0
15944,3734.97,2024-10-04 05:37:29,Wallet,1586,Zomato,4567147509478216,456714,American Express,Platinum,Debit,+91 8645536730,Mysuru,Mysuru,Mysuru,59.94,,wallet@zomato.com,desktop,,49.0,92.0,168.0,180.0,180.0,0,0,0,0,4,4,6,,2,4,3,4,1,9,6,5,2,0,1,1,1,0
21101,3675.64,2024-10-04 06:11:29,Wallet,1586,Zomato,4567147509478216,456714,American Express,Platinum,Debit,+91 8645536730,Mysuru,Mysuru,Mysuru,59.94,,wallet@zomato.com,desktop,,49.0,92.0,168.0,180.0,180.0,0,0,0,0,4,4,6,,2,4,3,4,1,9,6,5,2,0,1,1,1,0
10022,90.14,2024-10-04 06:21:36,Wallet,1002,Zomato,4626067866179661,462606,Rupay,Platinum,Debit,+91 7501583505,Bengaluru Urban,Bengaluru Urban,Belagavi,461.42,sonia@bsnl.in,wallet@zomato.com,,Samsung,5.0,5.0,94.0,183.0,,0,1,1,0,6,10,6,,7,5,0,4,0,1,4,0,1,0,0,1,1,0
17355,9.12,2024-10-04 07:20:05,Consumable,1729,JioMart,4087401615954524,408740,Visa,Silver,Debit,+91 7212886601,Bengaluru Urban,Bengaluru Urban,Ramanagara,40.0,amit@airtelmail.com,consumable@jiomart.com,mobile,Oppo,111.0,234.0,234.0,230.0,267.0,1,0,0,0,2,3,5,6.0,2,5,1,4,2,9,0,0,0,0,0,1,1,0
19881,61.0,2024-10-04 07:36:11,Miscellaneous,1980,Miscellaneous_Merchant01,4080020516715466,408002,Visa,Silver,Debit,+91 9054367105,Uttara Kannada,Bengaluru Urban,Bengaluru Urban,7.72,deepak@bsnl.in,miscellaneous@miscellaneous_merchant01.com,mobile,Poco,17.0,17.0,196.0,88.0,17.0,1,0,1,0,2,9,2,5.0,4,5,1,4,0,4,1,7,0,0,1,0,1,0
19162,93.92,2024-10-04 08:48:06,Wallet,1909,Uber,4725015166270946,472501,Visa,Silver,Debit,+91 8622574100,Bengaluru Urban,Bengaluru Urban,Hubli-Dharwad,391.77,pooja@rediffmail.com,wallet@uber.com,mobile,Samsung,63.0,68.0,174.0,0.0,259.0,1,0,1,0,4,5,12,6.0,3,5,2,4,2,3,2,6,1,0,1,1,1,0
20292,249.0,2024-10-04 10:13:04,Wallet,1595,Amazon,4245973802793419,424597,Visa,Platinum,Debit,+91 8858676398,Udupi,Udupi,Udupi,49.03,suresh@rediffmail.com,wallet@amazon.com,mobile,Poco,20.0,20.0,20.0,39.0,20.0,1,0,0,0,4,5,5,3.0,2,3,0,3,2,8,3,7,2,0,1,0,1,0
12484,317.29,2024-10-04 10:50:35,Retail,1241,Nykaa,4405137530641664,440513,Visa,Black,Debit,+91 9162292285,Mysuru,Hubli-Dharwad,Bengaluru Urban,391.77,shreya@outlook.co.in,retail@nykaa.com,desktop,,9.0,9.0,0.0,95.0,0.0,0,1,1,0,1,5,2,,3,0,0,4,2,4,4,8,2,0,1,0,1,1
16811,145.65,2024-10-04 11:29:07,Wallet,1672,Uber,4852421692100281,485242,Visa,Gold,Credit,+91 9199798087,Belagavi,Belagavi,Belagavi,41.47,ravi@rediffmail.com,wallet@uber.com,mobile,Motorola,29.0,41.0,41.0,170.0,141.0,1,0,0,0,3,4,7,4.0,3,0,1,4,1,3,4,4,1,0,1,0,1,0
12696,114.76,2024-10-04 11:57:00,Wallet,1260,Flipkart,4321542527314798,432154,American Express,Silver,Debit,+91 7018690432,Ballari,Bidar,Ballari,313.26,,wallet@flipkart.com,,Windows,2.0,2.0,0.0,0.0,,0,1,0,0,1,8,1,,4,0,1,4,1,4,3,2,1,0,0,0,1,0
12272,177.82,2024-10-04 12:09:10,Consumable,1221,Swiggy Instamart,4147871369431853,414787,American Express,Gold,Prepaid,+91 9637086107,Mysuru,Bengaluru Urban,Mangaluru,298.77,amit@outlook.co.in,consumable@swiggyinstamart.com,mobile,,15.0,15.0,126.0,80.0,15.0,0,0,1,0,3,9,3,,6,0,2,4,0,4,3,6,1,0,1,1,1,1
15510,15.7,2024-10-04 12:14:36,Household,1540,Durian,4318353455391807,431835,Mastercard,Silver,Debit,+91 7786519814,Bidar,Bidar,Bidar,99.88,ravi@yahoo.co.in,household@durian.com,mobile,Realme,42.0,42.0,75.0,112.0,42.0,1,0,0,0,6,8,6,5.0,4,0,2,4,0,9,0,7,0,0,1,1,1,0
11270,1792.71,2024-10-04 12:54:50,Wallet,1125,Amazon,4850694220085446,485069,Visa,Gold,Debit,+91 7453132254,Bengaluru Urban,Bengaluru Urban,Hubli-Dharwad,391.77,rahul@gmail.com,wallet@amazon.com,,Realme,54.0,101.0,101.0,62.0,,0,1,1,0,2,3,6,,2,0,2,4,2,9,6,6,2,0,0,1,1,1
18007,340.78,2024-10-04 13:07:34,Consumable,1794,JioMart,4320398779121907,432039,Visa,Gold,Debit,+91 9535141321,Mysuru,Mysuru,Mysuru,80.28,ravi@yahoo.co.in,consumable@jiomart.com,desktop,MacOS,2.0,2.0,44.0,142.0,256.0,0,1,0,0,4,7,4,2.0,3,0,3,4,1,2,5,6,2,0,1,0,1,0
22171,1733.97,2024-10-04 13:51:50,Wallet,1125,Amazon,4850694220085446,485069,Visa,Gold,Debit,+91 7453132254,Bengaluru Urban,Bengaluru Urban,Hubli-Dharwad,391.77,rahul@gmail.com,wallet@amazon.com,,Windows,54.0,101.0,101.0,62.0,,0,1,1,0,2,3,6,,2,0,2,4,2,9,6,6,2,0,0,1,1,1
20269,9.21,2024-10-04 14:03:05,Consumable,1729,JioMart,4087401615954524,408740,Visa,Silver,Debit,+91 7212886601,Bengaluru Urban,Bengaluru Urban,Ramanagara,40.0,amit@airtelmail.com,consumable@jiomart.com,mobile,Oppo,111.0,234.0,234.0,230.0,267.0,1,0,0,0,2,3,5,6.0,2,5,1,4,2,9,0,0,0,0,0,1,1,0
10211,32.74,2024-10-04 14:33:17,Wallet,1019,Google Play,4632646488151109,463264,American Express,Platinum,Credit,+91 7391574154,Mysuru,Mysuru,Mysuru,36.72,,wallet@googleplay.com,desktop,Linux,12.0,12.0,12.0,57.0,12.0,0,1,0,0,6,8,6,5.0,4,1,0,4,0,9,0,7,0,0,1,0,1,0
10088,36.98,2024-10-04 15:07:48,Consumable,1007,MilkBasket,4497791249666013,449779,Visa,Platinum,Debit,+91 9945205806,Mangaluru,Mysuru,Mysuru,42.05,ravi@gmail.com,consumable@milkbasket.com,desktop,Windows,42.0,42.0,0.0,93.0,50.0,1,0,1,0,1,9,1,8.0,7,1,1,4,0,4,1,1,0,0,1,1,1,0
12974,285.8,2024-10-04 15:33:32,Wallet,1289,Google Play,4434387303245657,443438,Mastercard,Platinum,Debit,+91 8832332638,Belagavi,Bengaluru Urban,Belagavi,461.42,sonia@yahoo.co.in,wallet@googleplay.com,mobile,Samsung,20.0,20.0,131.0,128.0,20.0,0,0,0,0,3,8,3,4.0,5,1,1,4,0,7,4,5,2,0,1,1,1,0
16761,51.0,2024-10-04 15:43:14,Consumable,1667,Blinkit,4458708443116675,445870,Mastercard,Platinum,Debit,+91 9229018690,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,18.35,deepak@aol.in,consumable@blinkit.com,desktop,Windows,5.0,5.0,5.0,269.0,21.0,0,1,0,1,5,5,13,4.0,2,1,1,4,0,7,0,1,0,0,1,1,1,0
19706,229.46,2024-10-04 15:51:16,Wallet,1963,BigBasket,4048345492293852,404834,Mastercard,Silver,Debit,+91 9251006336,Mangaluru,Mangaluru,Bengaluru Urban,298.77,kavita@aol.in,wallet@bigbasket.com,,MacOS,80.0,142.0,142.0,135.0,,0,1,1,0,3,3,5,,1,1,1,4,2,2,5,2,2,0,0,0,1,0
11536,385.42,2024-10-04 16:30:06,Wallet,1150,Zomato,4123363480963756,412336,Mastercard,Gold,Debit,+91 9048293630,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,48.36,deepak@rediffmail.com,wallet@zomato.com,mobile,Samsung,39.0,118.0,142.0,0.0,142.0,0,1,0,0,3,5,7,4.0,3,1,2,4,1,3,6,6,2,0,1,1,1,0
21211,286.64,2024-10-04 16:45:32,Wallet,1289,Google Play,4434387303245657,443438,Mastercard,Platinum,Debit,+91 8832332638,Belagavi,Bengaluru Urban,Belagavi,461.42,sonia@yahoo.co.in,wallet@googleplay.com,mobile,Samsung,20.0,20.0,131.0,128.0,20.0,0,0,0,0,3,8,3,4.0,5,1,1,4,0,7,4,5,2,0,1,1,1,0
17463,244.68,2024-10-04 17:59:47,Household,1740,Godrej Interio,4814710933913941,481471,Mastercard,Black,Credit,+91 8702797814,Kalaburagi,Kalaburagi,Kalaburagi,53.25,sonia@outlook.co.in,household@godrejinterio.com,mobile,Samsung,19.0,19.0,21.0,0.0,19.0,1,0,0,0,10,11,10,7.0,4,1,3,4,0,8,3,6,2,0,1,0,1,1
21917,254.89,2024-10-04 18:09:47,Household,1740,Godrej Interio,4814710933913941,481471,Mastercard,Black,Credit,+91 8702797814,Kalaburagi,Kalaburagi,Kalaburagi,53.25,sonia@outlook.co.in,household@godrejinterio.com,mobile,Oppo,19.0,19.0,21.0,0.0,19.0,1,0,0,0,10,11,10,7.0,4,1,3,4,0,8,3,6,2,0,1,0,1,1
22049,240.03,2024-10-04 18:27:47,Household,1740,Godrej Interio,4814710933913941,481471,Mastercard,Black,Credit,+91 8702797814,Kalaburagi,Kalaburagi,Kalaburagi,53.25,sonia@outlook.co.in,household@godrejinterio.com,mobile,Huawei,19.0,19.0,21.0,0.0,19.0,1,0,0,0,10,11,10,7.0,4,1,3,4,0,8,3,6,2,0,1,0,1,1
18310,427.7,2024-10-04 20:41:15,Wallet,1825,Amazon,4143454140193433,414345,American Express,Platinum,Debit,+91 7352951204,Gadag,Mysuru,Mysuru,55.58,manish@aol.in,wallet@amazon.com,desktop,Windows,6.0,6.0,0.0,0.0,6.0,0,0,1,0,1,9,1,2.0,7,2,2,4,0,4,6,5,2,0,1,0,1,0
17392,172.37,2024-10-04 21:21:17,Wallet,1733,BigBasket,4908981049740026,490898,Visa,Silver,Debit,+91 7692054013,Chikkaballapur,Chikkaballapur,Chikkaballapur,24.61,shreya@yahoo.co.in,wallet@bigbasket.com,mobile,Pixel,35.0,35.0,35.0,0.0,54.0,1,0,0,0,3,5,7,8.0,3,2,3,4,2,0,5,3,1,0,0,0,1,0
14168,82.42,2024-10-04 21:25:51,Household,1404,Urban Ladder,4850264627768604,485026,Mastercard,Silver,Prepaid,+91 7622175122,Raichur,Kodagu,Raichur,453.92,ravi@gmail.com,household@urbanladder.com,,Samsung,29.0,29.0,249.0,226.0,,0,1,0,1,1,4,1,,4,2,3,4,1,7,1,1,0,0,0,0,1,0
21763,50.56,2024-10-04 21:36:14,Consumable,1667,Blinkit,4458708443116675,445870,Mastercard,Platinum,Debit,+91 9229018690,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,18.35,deepak@aol.in,consumable@blinkit.com,desktop,Windows,5.0,5.0,5.0,269.0,21.0,0,1,0,1,5,5,13,4.0,2,1,1,4,0,7,0,1,0,0,1,1,1,0
16961,79.89,2024-10-04 22:14:28,Wallet,1687,Flipkart,4917688068852231,491768,American Express,Platinum,Debit,+91 7837826464,Hassan,Hassan,Hassan,86.87,vikas@aol.in,wallet@flipkart.com,mobile,Oppo,18.0,18.0,18.0,248.0,18.0,0,0,0,0,5,6,8,3.0,3,3,0,4,1,3,2,5,0,0,1,0,1,0
10605,60.18,2024-10-04 22:54:29,Household,1062,Household_Merchant01,4461647209942848,446164,Mastercard,Gold,Debit,+91 9127723821,Bengaluru Urban,Bengaluru Urban,Haveri,311.8,ramesh@airtelmail.com,household@household_merchant01.com,desktop,Windows,11.0,44.0,44.0,228.0,51.0,0,1,1,0,4,5,7,5.0,2,3,0,4,2,7,0,6,0,0,1,1,1,0
16306,26.49,2024-10-04 23:22:06,Wallet,1623,Uber,4228358905566196,422835,Mastercard,Silver,Credit,+91 8027900263,Bengaluru Urban,Bengaluru Urban,Ramanagara,40.0,rahul@yahoo.co.in,wallet@uber.com,mobile,Vivo,51.0,51.0,51.0,84.0,60.0,1,0,0,0,4,5,9,2.0,2,3,1,4,1,3,1,0,0,0,1,1,1,0
11759,571.97,2024-10-04 23:23:44,Household,1171,IKEA,4333468026340942,433346,Mastercard,Gold,Credit,+91 7978618772,Bengaluru Urban,Mangaluru,Mangaluru,18.36,kavita@rediffmail.com,household@ikea.com,desktop,MacOS,81.0,81.0,0.0,50.0,81.0,0,0,1,0,1,6,1,2.0,4,3,1,4,2,5,6,3,2,0,1,0,1,1
22264,561.65,2024-10-04 23:24:44,Household,1171,IKEA,4333468026340942,433346,Mastercard,Gold,Credit,+91 7978618772,Bengaluru Urban,Mangaluru,Mangaluru,18.36,kavita@rediffmail.com,household@ikea.com,desktop,Vivo,81.0,81.0,0.0,50.0,81.0,0,0,1,0,1,6,1,2.0,4,3,1,4,2,5,6,3,2,0,1,0,1,1
17520,70.75,2024-10-05 00:24:39,Consumable,1744,JioMart,4687097483088108,468709,Mastercard,Black,Debit,+91 8731641873,Bengaluru Urban,Hassan,Hassan,10.23,amit@aol.in,consumable@jiomart.com,mobile,iOS Device,1.0,1.0,219.0,56.0,1.0,1,0,1,0,1,11,1,7.0,3,3,2,5,0,4,1,5,0,0,0,0,1,1
11013,143.24,2024-10-05 00:38:05,Wallet,1101,Flipkart,4004602859422777,400460,Visa,Silver,Credit,+91 9095749546,Bengaluru Urban,Bengaluru Urban,Koppal,306.0,amit@bsnl.in,wallet@flipkart.com,desktop,Windows,52.0,52.0,52.0,195.0,99.0,0,0,1,0,10,11,10,3.0,4,3,2,5,0,5,3,4,1,0,1,1,1,0
17842,66.72,2024-10-05 00:43:22,Wallet,1777,Zomato,4049625399723666,404962,Rupay,Gold,Debit,+91 8398975819,Hubli-Dharwad,Bengaluru Urban,Bengaluru Urban,97.98,pooja@gmail.com,wallet@zomato.com,mobile,Redmi,169.0,169.0,0.0,46.0,176.0,0,0,1,0,1,5,1,2.0,4,3,2,5,1,6,1,1,0,0,1,1,1,0
22313,67.56,2024-10-05 01:10:39,Consumable,1744,JioMart,4687097483088108,468709,Mastercard,Black,Debit,+91 8731641873,Bengaluru Urban,Hassan,Hassan,10.23,amit@aol.in,consumable@jiomart.com,mobile,Samsung,1.0,1.0,219.0,56.0,1.0,1,0,1,0,1,11,1,7.0,3,3,2,5,0,4,1,5,0,0,0,0,1,1
20844,209.65,2024-10-05 01:27:40,Retail,1956,Meesho,4873263960612083,487326,Rupay,Platinum,Debit,+91 9554186541,Bengaluru Urban,Mangaluru,Mangaluru,67.19,rajesh@outlook.co.in,retail@meesho.com,desktop,Linux,146.0,169.0,59.0,4.0,22.0,0,1,1,0,1,3,1,1.0,3,4,3,4,2,8,3,6,1,0,1,0,1,0
13677,378.22,2024-10-05 02:28:05,Wallet,1355,Uber,4427412964699163,442741,Mastercard,Gold,Debit,+91 9119079096,Bidar,Bidar,Gadag,340.65,,wallet@uber.com,mobile,Huawei,116.0,159.0,248.0,50.0,159.0,1,0,1,0,3,4,7,6.0,2,4,0,5,2,8,4,7,2,0,1,0,1,0
17984,77.78,2024-10-05 02:51:54,Household,1791,IKEA,4099835113808789,409983,Visa,Platinum,Debit,+91 7114448256,Haveri,Haveri,Hubli-Dharwad,83.83,ravi@gmail.com,household@ikea.com,mobile,Realme,7.0,7.0,7.0,12.0,117.0,0,0,1,0,3,4,6,2.0,3,4,0,5,1,9,1,2,0,0,1,0,1,0
21277,287.51,2024-10-05 03:21:32,Wallet,1289,Google Play,4434387303245657,443438,Mastercard,Platinum,Debit,+91 8832332638,Belagavi,Bengaluru Urban,Belagavi,461.42,sonia@yahoo.co.in,wallet@googleplay.com,mobile,Samsung,20.0,20.0,131.0,128.0,20.0,0,0,0,0,3,8,3,4.0,5,1,1,4,0,7,4,5,2,0,1,1,1,0
20305,32.36,2024-10-05 03:30:17,Wallet,1019,Google Play,4632646488151109,463264,American Express,Platinum,Credit,+91 7391574154,Mysuru,Mysuru,Mysuru,36.72,,wallet@googleplay.com,desktop,Linux,12.0,12.0,12.0,57.0,12.0,0,1,0,0,6,8,6,5.0,4,1,0,4,0,9,0,7,0,0,1,0,1,0
19467,31.82,2024-10-05 04:21:07,Wallet,1937,BigBasket,4079803202399510,407980,Mastercard,Silver,Debit,+91 8856726791,Vijayapura,Vijayapura,Belagavi,169.26,ravi@outlook.co.in,wallet@bigbasket.com,desktop,Linux,14.0,14.0,14.0,0.0,14.0,1,0,1,0,2,2,6,3.0,1,4,2,5,0,7,0,7,0,0,1,0,1,0
19801,432.03,2024-10-05 04:53:33,Wallet,1973,Swiggy Instamart,4731102984426520,473110,Visa,Silver,Debit,+91 9472049399,Bengaluru Urban,Bengaluru Urban,Mysuru,127.9,amit@bsnl.in,wallet@swiggyinstamart.com,mobile,Samsung,13.0,13.0,13.0,0.0,13.0,0,0,1,0,6,5,8,3.0,1,4,2,5,2,4,5,8,2,0,1,1,1,0
17245,96.05,2024-10-05 05:25:26,Retail,1715,Myntra,4429679950493797,442967,Visa,Black,Debit,+91 8147637324,Bengaluru Urban,Bengaluru Urban,Kalaburagi,488.59,,retail@myntra.com,desktop,Windows,11.0,11.0,11.0,22.0,11.0,1,0,1,0,9,9,9,5.0,5,4,3,5,0,2,3,3,1,0,1,1,1,0
19681,236.22,2024-10-05 05:47:29,Wallet,1960,Swiggy Instamart,4381909606699018,438190,American Express,Black,Debit,+91 7397052034,Bengaluru Urban,Bengaluru Urban,Chitradurga,190.85,deepak@outlook.co.in,wallet@swiggyinstamart.com,desktop,Windows,15.0,25.0,25.0,194.0,25.0,0,1,1,0,3,3,9,3.0,1,4,3,5,0,2,5,7,2,0,1,1,1,1
21915,232.04,2024-10-05 06:24:29,Wallet,1960,Swiggy Instamart,4381909606699018,438190,American Express,Black,Debit,+91 7397052034,Bengaluru Urban,Bengaluru Urban,Chitradurga,190.85,deepak@outlook.co.in,wallet@swiggyinstamart.com,desktop,,15.0,25.0,25.0,194.0,25.0,0,1,1,0,3,3,9,3.0,1,4,3,5,0,2,5,7,2,0,1,1,1,1
10561,146.46,2024-10-05 07:36:03,Miscellaneous,1058,WinZO,4039931572223280,403993,Rupay,Black,Debit,+91 7021118624,Tumakuru,Bengaluru Urban,Bengaluru Urban,53.93,shreya@indiatimes.com,miscellaneous@winzo.com,mobile,iOS Device,12.0,265.0,81.0,,0.0,1,0,1,0,1,2,2,3.0,2,5,1,5,2,0,3,6,1,0,1,0,1,0
17937,2458.59,2024-10-05 08:03:08,Wallet,1787,Amazon,4690810955778625,469081,Visa,Gold,Credit,+91 7797443547,Ballari,Bengaluru Urban,Bengaluru Urban,21.68,pooja@zoho.com,wallet@amazon.com,mobile,,12.0,79.0,15.0,61.0,79.0,0,0,1,0,2,6,4,,5,5,2,5,2,9,6,3,2,0,1,1,2,0
16567,102.33,2024-10-05 08:24:05,Wallet,1650,Amazon,4686420727565064,468642,Visa,Black,Prepaid,+91 9488067202,Mysuru,Mysuru,Hubli-Dharwad,391.67,suresh@rediffmail.com,wallet@amazon.com,,iOS Device,64.0,64.0,64.0,247.0,,0,1,1,0,3,2,6,,2,5,2,5,2,3,3,0,1,0,0,1,2,0
12738,346.33,2024-10-05 11:09:29,Consumable,1264,BigBasket,4168375410859579,416837,Visa,Black,Debit,+91 8640870835,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,26.94,neha@indiatimes.com,consumable@bigbasket.com,mobile,Redmi,13.0,103.0,120.0,151.0,103.0,0,0,0,0,5,6,10,4.0,3,0,1,5,1,1,5,8,2,0,0,0,1,1
15773,396.5,2024-10-05 11:45:07,Retail,1569,Snapdeal,4593014957806678,459301,Rupay,Silver,Debit,+91 9578631630,Bengaluru Urban,Bengaluru Urban,Ballari,250.62,anjali@aol.in,retail@snapdeal.com,,iOS Device,11.0,37.0,107.0,28.0,,0,1,1,1,5,6,15,,2,0,1,5,1,4,5,8,2,0,0,1,1,0
20986,94.64,2024-10-05 11:55:26,Retail,1715,Myntra,4429679950493797,442967,Visa,Black,Debit,+91 8147637324,Bengaluru Urban,Bengaluru Urban,Kalaburagi,488.59,,retail@myntra.com,desktop,Windows,11.0,11.0,11.0,22.0,11.0,1,0,1,0,9,9,9,5.0,5,4,3,5,0,2,3,3,1,0,1,1,1,0
11561,258.02,2024-10-05 12:29:00,Household,1153,Durian,4198906670529983,419890,American Express,Silver,Debit,+91 9073369326,Hubli-Dharwad,Bengaluru Urban,Gadag,344.02,vikas@indiatimes.com,household@durian.com,desktop,,13.0,124.0,95.0,7.0,124.0,0,0,1,0,1,3,2,,3,0,2,5,2,2,5,4,2,0,1,1,1,0
18375,151.37,2024-10-05 12:42:24,Household,1831,Urban Ladder,4130119254891578,413011,Visa,Black,Debit,+91 8933870723,Bidar,Bidar,Bengaluru Urban,546.61,ravi@zoho.com,household@urbanladder.com,mobile,Redmi,84.0,113.0,113.0,152.0,152.0,1,0,1,0,2,3,3,5.0,4,0,2,5,1,4,3,7,1,0,1,1,1,0
